Station Name,Measurement Timestamp,Air Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
63rd Street Weather Station,06/05/2020 12:00:00 AM,18.8,93,0.0,0.0,240.5,121,0.5,1.0,988.2,1
Oak Street Weather Station,06/05/2020 12:00:00 AM,17.1,91,0.0,0.0,18.6,0,0.0,0.7,989.1,-2
63rd Street Weather Station,06/05/2020 01:00:00 AM,17.2,97,0.0,0.0,240.5,20,2.6,3.0,988.4,1
Oak Street Weather Station,06/05/2020 01:00:00 AM,17.6,91,0.0,0.0,18.6,19,0.5,0.8,989.1,-2
63rd Street Weather Station,06/05/2020 03:00:00 AM,18.9,94,0.0,0.0,240.5,162,1.2,1.9,988.4,1
Oak Street Weather Station,06/05/2020 03:00:00 AM,18.6,90,0.0,0.0,18.6,5,1.9,2.0,988.9,-2
63rd Street Weather Station,06/05/2020 04:00:00 AM,21.3,86,0.0,0.0,240.5,236,1.3,1.7,987.7,1
Oak Street Weather Station,06/05/2020 04:00:00 AM,18.1,89,0.0,0.0,18.6,8,0.4,0.7,988.2,-2
63rd Street Weather Station,06/05/2020 07:00:00 AM,23.0,85,0.0,0.0,240.5,259,2.2,3.3,989.3,87
Oak Street Weather Station,06/05/2020 07:00:00 AM,24.5,76,0.0,0.0,18.6,303,0.8,1.8,990.0,150
63rd Street Weather Station,06/05/2020 09:00:00 AM,25.6,76,0.0,0.0,240.5,250,3.1,4.5,989.6,451
Oak Street Weather Station,06/05/2020 09:00:00 AM,26.0,70,0.0,0.0,18.6,296,1.5,3.1,990.3,222
63rd Street Weather Station,10/15/2020 12:00:00 AM,19.4,41,0.0,0.0,24.0,277,4.9,7.9,982.3,1
Foster Weather Station,10/15/2020 12:00:00 AM,18.67,35,,0.0,,264,4.5,5.1,981.0,1
63rd Street Weather Station,10/06/2018 08:00:00 PM,15.8,84,0.0,0.0,367.1,28,5.0,8.1,997.8,2
Foster Weather Station,10/06/2018 08:00:00 PM,14.78,71,,0.0,,3,6.9,8.2,997.6,0
Oak Street Weather Station,04/09/2020 01:00:00 PM,9.4,28,0.0,0.0,34.0,349,4.3,8.2,985.7,269
Oak Street Weather Station,04/10/2020 09:00:00 PM,5.3,62,0.0,0.0,34.1,116,2.7,4.7,993.4,1
Foster Weather Station,12/26/2015 02:00:00 AM,5.17,71,,0.0,,82,5.4,5.9,1003.0,0
Foster Weather Station,12/26/2015 03:00:00 AM,5.17,74,,0.0,,85,4.6,4.8,1003.4,0
Foster Weather Station,12/26/2015 04:00:00 AM,5.06,73,,0.0,,77,5.0,5.2,1002.4,0
Foster Weather Station,12/26/2015 05:00:00 AM,5.06,69,,0.0,,80,6.2,6.8,1002.0,0
Foster Weather Station,12/26/2015 06:00:00 AM,5.0,71,,0.0,,82,5.2,5.4,1001.4,0
Foster Weather Station,12/26/2015 07:00:00 AM,5.0,72,,0.0,,92,4.7,5.3,1000.7,0
Foster Weather Station,12/26/2015 08:00:00 AM,5.06,71,,0.0,,101,6.3,7.9,999.0,8
Foster Weather Station,12/26/2015 09:00:00 AM,5.06,73,,0.0,,94,6.7,7.5,999.0,10
Foster Weather Station,12/26/2015 10:00:00 AM,5.67,74,,0.0,,116,5.9,7.2,998.6,11
Foster Weather Station,12/26/2015 11:00:00 AM,5.5,82,,1.09,,113,2.7,3.6,997.6,13
Foster Weather Station,12/26/2015 12:00:00 PM,5.28,87,,3.58,,109,3.6,4.4,995.6,21
Foster Weather Station,12/26/2015 01:00:00 PM,5.56,87,,0.03,,94,2.8,3.1,994.2,27
Foster Weather Station,12/26/2015 02:00:00 PM,5.67,88,,0.0,,322,2.2,2.5,994.2,16
Foster Weather Station,12/26/2015 03:00:00 PM,5.5,91,,0.05,,18,1.4,1.5,993.9,8
Foster Weather Station,12/26/2015 04:00:00 PM,5.56,91,,0.0,,34,1.5,1.6,993.6,1
Foster Weather Station,12/26/2015 05:00:00 PM,5.67,91,,0.0,,17,1.9,2.2,993.6,0
Foster Weather Station,12/26/2015 06:00:00 PM,5.67,91,,0.0,,0,1.9,0.0,993.2,0
Foster Weather Station,12/26/2015 07:00:00 PM,5.56,91,,0.0,,333,3.6,4.2,993.2,0
Foster Weather Station,12/26/2015 08:00:00 PM,5.78,91,,0.0,,336,3.8,4.0,992.9,0
Foster Weather Station,12/26/2015 09:00:00 PM,6.06,91,,0.0,,339,3.3,3.5,993.2,0
Foster Weather Station,12/26/2015 10:00:00 PM,5.5,91,,0.0,,341,3.6,4.0,992.9,0
Foster Weather Station,12/26/2015 11:00:00 PM,5.06,91,,0.43,,350,3.0,3.6,993.6,0
Foster Weather Station,12/26/2015 12:00:00 AM,5.39,73,,0.0,,91,5.8,6.0,1003.7,0
Foster Weather Station,12/27/2015 02:00:00 AM,4.06,86,,0.51,,340,7.8,9.3,994.6,0
Foster Weather Station,12/27/2015 03:00:00 AM,4.0,84,,0.03,,347,7.2,7.8,995.6,0
Foster Weather Station,12/27/2015 04:00:00 AM,3.78,85,,0.76,,345,11.0,12.0,996.3,1
Foster Weather Station,12/27/2015 05:00:00 AM,4.0,83,,0.33,,348,10.2,12.1,996.6,0
Foster Weather Station,12/27/2015 06:00:00 AM,4.28,81,,0.0,,348,10.5,11.8,997.3,0
Foster Weather Station,12/27/2015 07:00:00 AM,4.56,77,,0.0,,1,9.5,11.2,998.0,0
Foster Weather Station,12/27/2015 08:00:00 AM,4.5,78,,0.0,,0,10.6,11.7,999.0,8
Foster Weather Station,12/27/2015 09:00:00 AM,4.5,79,,0.0,,15,9.7,10.3,1000.3,17
Foster Weather Station,12/27/2015 10:00:00 AM,4.39,77,,0.03,,358,11.3,12.9,1001.7,151
Foster Weather Station,12/27/2015 11:00:00 AM,4.0,76,,0.0,,5,12.2,13.7,1001.7,242
Foster Weather Station,12/27/2015 12:00:00 PM,4.28,72,,0.0,,3,12.2,14.2,1002.0,192
Foster Weather Station,12/27/2015 01:00:00 PM,3.78,77,,0.0,,2,12.6,15.1,1002.0,137
63rd Street Weather Station,10/06/2018 09:00:00 PM,15.6,81,0.0,0.0,367.1,20,5.6,9.6,998.9,2
Foster Weather Station,10/06/2018 09:00:00 PM,14.67,71,,0.0,,10,3.8,4.5,998.6,0
Oak Street Weather Station,04/10/2020 10:00:00 PM,5.7,63,0.0,0.0,34.1,114,2.5,3.9,993.4,1
63rd Street Weather Station,06/03/2020 05:00:00 PM,20.1,80,0.0,0.0,234.6,147,0.7,1.1,987.7,472
Oak Street Weather Station,06/03/2020 05:00:00 PM,23.5,56,0.0,0.0,15.8,133,1.4,3.8,988.3,154
63rd Street Weather Station,06/04/2020 11:00:00 AM,22.9,78,0.0,0.0,234.6,151,0.4,1.1,987.4,693
Oak Street Weather Station,06/04/2020 11:00:00 AM,24.7,71,0.0,0.0,15.8,127,1.1,2.9,988.0,481
63rd Street Weather Station,06/04/2020 03:00:00 PM,22.4,86,11.4,1.0,235.6,1,4.2,6.7,987.1,69
Oak Street Weather Station,06/04/2020 03:00:00 PM,22.6,83,0.0,2.8,18.6,111,0.7,1.5,987.5,231
63rd Street Weather Station,06/04/2020 07:00:00 PM,22.5,79,0.0,0.0,240.5,157,0.6,1.3,986.8,133
Oak Street Weather Station,06/04/2020 07:00:00 PM,26.0,59,0.0,0.0,18.6,112,1.0,2.5,987.5,35
63rd Street Weather Station,06/05/2020 02:00:00 AM,18.1,96,0.0,0.0,240.5,22,1.2,1.4,988.9,1
Oak Street Weather Station,06/05/2020 02:00:00 AM,18.8,88,0.0,0.0,18.6,333,0.7,1.0,989.5,-2
63rd Street Weather Station,06/05/2020 05:00:00 AM,21.8,86,0.0,0.0,240.5,243,1.8,2.9,987.6,1
Oak Street Weather Station,06/05/2020 05:00:00 AM,20.9,84,0.0,0.0,18.6,0,0.0,0.6,988.2,0
63rd Street Weather Station,06/05/2020 06:00:00 AM,22.3,86,0.0,0.0,240.5,256,2.1,3.7,988.6,40
Oak Street Weather Station,06/05/2020 06:00:00 AM,24.2,76,0.0,0.0,18.6,285,0.8,1.9,989.2,44
63rd Street Weather Station,06/05/2020 10:00:00 AM,27.0,68,0.0,0.0,240.5,248,2.6,3.6,989.5,429
Oak Street Weather Station,06/05/2020 10:00:00 AM,27.5,62,0.0,0.0,18.6,123,0.0,0.8,990.2,343
63rd Street Weather Station,06/05/2020 12:00:00 PM,28.5,63,0.0,0.0,240.5,251,4.5,6.4,989.9,639
Oak Street Weather Station,06/05/2020 12:00:00 PM,29.4,56,0.0,0.0,18.6,267,1.3,2.2,990.3,853
Oak Street Weather Station,10/15/2020 12:00:00 AM,19.6,38,0.0,0.0,278.0,305,2.9,7.6,982.4,-3
63rd Street Weather Station,06/13/2021 12:00:00 PM,22.7,77,0.0,0.0,15.3,31,2.9,3.7,995.1,821
Foster Weather Station,06/13/2021 12:00:00 PM,23.0,65,,0.0,,0,3.3,0.0,994.6,846
Oak Street Weather Station,06/13/2021 12:00:00 PM,23.2,74,0.0,0.0,21.7,47,1.5,2.2,995.9,838
Oak Street Weather Station,06/13/2021 03:00:00 PM,24.0,64,0.0,0.0,21.7,96,1.4,2.0,994.7,755
Oak Street Weather Station,09/29/2021 03:00:00 AM,19.7,65,0.0,0.0,214.6,106,1.8,3.4,995.3,-3
63rd Street Weather Station,01/03/2022 03:00:00 PM,-5.4,52,0.0,0.0,1.4,232,4.8,8.2,1004.1,185
Foster Weather Station,01/03/2022 03:00:00 PM,-5.06,39,,0.0,,0,3.3,0.0,1003.0,203
Oak Street Weather Station,01/03/2022 03:00:00 PM,-4.4,48,0.0,0.0,55.4,318,1.0,2.2,1004.5,21
63rd Street Weather Station,01/03/2022 04:00:00 PM,-5.8,49,0.0,0.0,1.4,232,4.1,6.4,1004.2,55
Foster Weather Station,01/03/2022 04:00:00 PM,-5.5,44,,0.0,,0,3.3,0.0,1003.0,35
Oak Street Weather Station,01/03/2022 04:00:00 PM,-4.5,44,0.0,0.0,55.4,302,1.8,3.8,1004.6,20
63rd Street Weather Station,01/03/2022 05:00:00 PM,-6.6,55,0.0,0.0,1.4,249,6.8,9.7,1004.1,6
63rd Street Weather Station,10/06/2018 10:00:00 PM,15.6,80,0.0,0.0,367.1,30,7.0,10.8,998.9,2
Foster Weather Station,12/27/2015 02:00:00 PM,3.89,70,,0.05,,5,12.3,12.8,1002.7,122
Foster Weather Station,12/27/2015 03:00:00 PM,3.06,77,,0.0,,4,8.1,9.7,1003.4,48
Foster Weather Station,12/27/2015 04:00:00 PM,3.17,73,,0.0,,2,8.3,9.2,1004.1,6
Foster Weather Station,12/27/2015 05:00:00 PM,2.89,74,,0.0,,29,8.4,9.7,1004.7,0
Foster Weather Station,12/27/2015 06:00:00 PM,2.67,75,,0.0,,20,7.8,9.2,1004.7,0
Foster Weather Station,12/27/2015 07:00:00 PM,3.0,66,,0.0,,25,7.6,8.4,1005.1,0
Foster Weather Station,12/27/2015 08:00:00 PM,3.06,67,,0.0,,18,7.4,8.1,1005.1,0
Foster Weather Station,12/27/2015 09:00:00 PM,3.17,69,,0.0,,35,8.0,9.5,1005.1,0
Foster Weather Station,12/27/2015 10:00:00 PM,3.0,67,,0.0,,41,9.4,10.5,1005.1,0
Foster Weather Station,12/27/2015 11:00:00 PM,2.78,66,,0.0,,49,8.6,9.7,1004.7,0
Foster Weather Station,12/28/2015 01:00:00 AM,2.06,68,,0.0,,53,9.4,10.8,1003.7,0
Foster Weather Station,12/28/2015 02:00:00 AM,2.0,69,,0.0,,51,7.3,9.1,1003.7,0
Foster Weather Station,12/28/2015 03:00:00 AM,1.56,66,,0.03,,54,8.7,9.9,1003.4,0
Foster Weather Station,12/28/2015 04:00:00 AM,1.17,68,,0.0,,67,10.2,11.7,1002.4,0
Foster Weather Station,12/28/2015 05:00:00 AM,1.06,72,,0.0,,61,9.6,11.8,1002.0,0
Foster Weather Station,12/28/2015 06:00:00 AM,1.0,70,,0.0,,68,8.9,9.5,1001.4,0
Foster Weather Station,12/28/2015 07:00:00 AM,0.78,73,,1.19,,78,8.6,9.3,1000.0,0
Foster Weather Station,12/28/2015 08:00:00 AM,0.28,80,,3.1,,75,10.7,11.8,998.6,6
Foster Weather Station,12/28/2015 09:00:00 AM,0.17,78,,11.81,,62,13.4,15.3,996.6,18
Foster Weather Station,12/28/2015 10:00:00 AM,0.06,76,,5.51,,79,9.9,10.6,997.0,23
Foster Weather Station,12/28/2015 11:00:00 AM,0.06,82,,21.03,,67,11.9,13.9,994.6,24
Foster Weather Station,12/28/2015 12:00:00 PM,0.06,85,,38.96,,73,11.4,12.9,992.6,14
Foster Weather Station,12/28/2015 01:00:00 PM,0.67,89,,55.58,,62,11.7,13.2,989.2,13
Foster Weather Station,12/28/2015 02:00:00 PM,1.28,90,,63.42,,68,11.4,13.4,987.5,12
Foster Weather Station,12/28/2015 03:00:00 PM,1.06,90,,56.77,,60,17.2,18.3,984.4,15
Foster Weather Station,12/28/2015 04:00:00 PM,1.28,90,,42.09,,75,11.1,12.3,982.4,2
Foster Weather Station,12/28/2015 05:00:00 PM,1.89,83,,11.35,,68,10.5,11.0,979.7,1
Foster Weather Station,12/28/2015 06:00:00 PM,2.67,82,,0.89,,79,8.8,9.7,978.3,0
Foster Weather Station,12/28/2015 07:00:00 PM,2.78,86,,1.35,,91,6.9,7.8,977.7,1
Foster Weather Station,12/28/2015 08:00:00 PM,3.06,85,,7.04,,110,5.1,5.7,977.0,0
Foster Weather Station,12/28/2015 09:00:00 PM,3.39,85,,1.02,,118,7.2,7.8,975.6,1
Foster Weather Station,12/28/2015 10:00:00 PM,3.5,88,,0.03,,161,3.5,4.0,975.3,1
Foster Weather Station,12/28/2015 11:00:00 PM,4.5,87,,0.0,,183,4.3,5.1,975.3,0
Foster Weather Station,12/28/2015 12:00:00 AM,2.28,62,,0.0,,38,8.4,9.3,1003.7,0
Foster Weather Station,12/29/2015 01:00:00 AM,4.5,81,,0.0,,202,4.6,5.0,976.6,0
Foster Weather Station,12/29/2015 02:00:00 AM,3.89,81,,0.0,,222,4.4,5.1,978.0,0
Foster Weather Station,12/29/2015 03:00:00 AM,3.0,82,,0.0,,220,5.9,6.3,979.0,0
Foster Weather Station,12/29/2015 04:00:00 AM,2.28,81,,0.0,,248,3.8,4.2,980.0,0
Foster Weather Station,10/06/2018 10:00:00 PM,14.78,72,,0.0,,357,3.8,4.9,998.3,0
Oak Street Weather Station,04/10/2020 11:00:00 PM,6.8,60,0.0,0.0,34.1,117,0.6,1.2,993.5,2
63rd Street Weather Station,06/04/2020 12:00:00 PM,22.7,78,0.0,0.0,234.6,133,0.5,0.9,987.6,905
Oak Street Weather Station,06/04/2020 12:00:00 PM,24.6,71,0.0,0.0,15.8,122,1.2,2.8,988.2,355
63rd Street Weather Station,06/04/2020 04:00:00 PM,22.4,87,0.0,4.9,240.5,162,0.8,2.2,986.4,365
Oak Street Weather Station,06/04/2020 04:00:00 PM,25.8,67,0.0,0.0,18.6,121,0.9,2.2,987.0,368
63rd Street Weather Station,06/04/2020 08:00:00 PM,20.2,84,0.0,0.0,240.5,18,3.1,3.8,987.4,17
Oak Street Weather Station,06/04/2020 08:00:00 PM,19.3,84,0.0,0.0,18.6,304,0.3,0.6,988.3,10
63rd Street Weather Station,06/04/2020 09:00:00 PM,18.6,93,0.0,0.0,240.5,27,2.0,2.7,987.7,1
Oak Street Weather Station,06/04/2020 09:00:00 PM,19.4,84,0.0,0.0,18.6,58,1.2,2.0,988.4,-2
63rd Street Weather Station,06/05/2020 11:00:00 AM,28.1,63,0.0,0.0,240.5,270,3.9,6.9,989.9,631
Oak Street Weather Station,06/05/2020 11:00:00 AM,29.3,55,0.0,0.0,18.6,304,0.5,1.3,990.4,627
63rd Street Weather Station,06/05/2020 01:00:00 PM,29.8,54,0.0,0.0,240.5,253,4.2,6.8,989.5,860
Oak Street Weather Station,06/05/2020 01:00:00 PM,31.1,46,0.0,0.0,18.6,150,0.8,1.9,990.0,744
63rd Street Weather Station,06/05/2020 02:00:00 PM,30.5,48,0.0,0.0,240.5,279,4.4,8.4,988.8,756
Oak Street Weather Station,06/05/2020 02:00:00 PM,31.6,38,0.0,0.0,18.6,329,1.4,2.9,989.4,489
63rd Street Weather Station,06/05/2020 03:00:00 PM,30.6,48,0.0,0.0,240.5,253,4.5,6.3,988.9,658
Oak Street Weather Station,06/05/2020 03:00:00 PM,22.6,74,0.0,0.0,18.6,16,1.4,1.6,989.7,502
63rd Street Weather Station,06/05/2020 04:00:00 PM,29.9,46,0.0,0.0,240.5,344,1.5,3.3,988.9,413
Oak Street Weather Station,06/05/2020 04:00:00 PM,22.1,79,0.0,0.0,18.6,58,0.9,1.3,989.5,433
63rd Street Weather Station,06/05/2020 05:00:00 PM,26.2,59,0.0,0.0,240.5,113,0.4,0.8,988.6,228
Oak Street Weather Station,06/05/2020 05:00:00 PM,22.8,77,0.0,0.0,18.6,86,0.8,1.3,989.4,189
63rd Street Weather Station,06/05/2020 07:00:00 PM,24.5,71,0.0,0.0,240.5,14,0.8,1.1,989.1,64
Oak Street Weather Station,06/05/2020 07:00:00 PM,20.8,86,0.0,0.0,18.6,20,0.3,0.6,989.8,55
63rd Street Weather Station,06/05/2020 11:00:00 PM,19.8,94,0.0,0.0,240.5,9,1.5,2.9,992.0,1
Oak Street Weather Station,06/05/2020 11:00:00 PM,21.3,84,0.0,0.0,18.6,0,0.5,0.9,992.8,-3
63rd Street Weather Station,06/06/2020 12:00:00 AM,19.6,95,0.0,0.0,240.5,12,3.1,4.6,992.5,1
Oak Street Weather Station,06/06/2020 12:00:00 AM,20.0,88,0.0,0.0,18.6,24,0.8,1.1,993.4,-2
63rd Street Weather Station,06/06/2020 01:00:00 AM,19.6,94,0.0,0.0,240.5,2,2.0,3.2,992.7,1
Oak Street Weather Station,06/06/2020 01:00:00 AM,20.7,84,0.0,0.0,18.6,0,0.0,0.8,993.5,-3
63rd Street Weather Station,06/06/2020 02:00:00 AM,20.0,90,0.0,0.0,240.5,8,1.5,3.0,992.6,1
Oak Street Weather Station,06/06/2020 02:00:00 AM,21.0,81,0.0,0.0,18.6,0,0.0,0.6,993.6,-3
63rd Street Weather Station,06/06/2020 03:00:00 AM,19.7,89,0.0,0.0,240.5,3,0.5,1.0,992.8,1
63rd Street Weather Station,10/06/2018 11:00:00 PM,15.6,80,0.0,0.0,367.1,48,3.3,8.3,998.3,2
Foster Weather Station,10/06/2018 11:00:00 PM,14.67,73,,0.0,,61,1.5,2.3,998.3,0
63rd Street Weather Station,10/07/2018 04:00:00 AM,15.2,89,0.0,0.6,367.7,68,4.5,7.3,998.7,2
Foster Weather Station,10/07/2018 04:00:00 AM,14.5,79,,0.1,,55,4.5,5.0,998.3,0
Foster Weather Station,12/29/2015 05:00:00 AM,1.89,84,,0.0,,217,3.1,3.7,981.4,0
Foster Weather Station,12/29/2015 06:00:00 AM,1.5,86,,0.0,,231,2.6,3.4,983.1,0
Foster Weather Station,12/29/2015 07:00:00 AM,1.39,86,,0.0,,261,2.0,2.2,984.4,0
Foster Weather Station,12/29/2015 08:00:00 AM,1.28,83,,0.0,,258,2.4,3.5,986.1,5
Foster Weather Station,12/29/2015 09:00:00 AM,1.06,81,,0.0,,255,3.5,3.8,987.8,49
Foster Weather Station,12/29/2015 10:00:00 AM,1.28,77,,0.0,,267,1.3,2.1,989.2,82
Foster Weather Station,12/29/2015 11:00:00 AM,0.78,74,,0.0,,260,6.7,7.4,990.2,109
Foster Weather Station,12/29/2015 12:00:00 PM,0.56,74,,0.0,,273,4.4,4.8,990.9,119
Foster Weather Station,12/29/2015 01:00:00 PM,0.5,67,,0.0,,251,5.0,5.4,991.5,187
Foster Weather Station,12/29/2015 02:00:00 PM,0.06,69,,0.0,,267,4.7,5.9,992.6,117
Foster Weather Station,12/29/2015 04:00:00 PM,-0.06,71,,0.0,,261,3.3,3.9,994.9,6
Foster Weather Station,12/29/2015 05:00:00 PM,-0.28,71,,0.0,,249,2.1,2.3,995.6,0
Foster Weather Station,12/29/2015 06:00:00 PM,-0.28,70,,0.0,,272,2.1,2.6,997.3,0
Foster Weather Station,12/29/2015 07:00:00 PM,-0.39,72,,0.0,,271,3.5,3.8,997.3,0
Foster Weather Station,12/29/2015 08:00:00 PM,-0.5,70,,0.0,,286,2.5,2.6,997.6,0
Foster Weather Station,12/29/2015 09:00:00 PM,-0.5,71,,0.0,,258,3.6,3.8,998.0,0
Foster Weather Station,12/29/2015 10:00:00 PM,-0.67,71,,0.0,,262,1.9,2.3,998.3,0
Foster Weather Station,12/29/2015 11:00:00 PM,-0.67,71,,0.0,,236,2.6,2.8,998.6,0
Foster Weather Station,12/29/2015 12:00:00 AM,5.17,83,,0.0,,214,5.8,7.2,975.6,0
Foster Weather Station,12/30/2015 01:00:00 AM,-1.0,73,,0.0,,226,2.3,2.6,998.3,0
Foster Weather Station,12/30/2015 02:00:00 AM,-1.06,73,,0.0,,259,1.7,2.0,999.0,0
Foster Weather Station,12/30/2015 03:00:00 AM,-0.89,73,,0.0,,202,2.1,2.3,999.0,0
Foster Weather Station,12/30/2015 04:00:00 AM,-1.06,74,,0.0,,217,0.7,0.8,998.6,0
Foster Weather Station,12/30/2015 05:00:00 AM,-1.06,74,,0.0,,210,2.0,2.5,998.3,0
Foster Weather Station,12/30/2015 06:00:00 AM,-1.5,75,,0.0,,254,1.5,1.9,998.0,0
Foster Weather Station,12/30/2015 07:00:00 AM,-1.39,73,,0.0,,249,2.1,2.2,999.0,0
Foster Weather Station,12/30/2015 08:00:00 AM,-2.0,82,,0.0,,237,0.8,1.3,999.0,7
Foster Weather Station,12/30/2015 09:00:00 AM,-2.17,84,,0.0,,240,2.1,2.1,999.3,67
Foster Weather Station,12/30/2015 10:00:00 AM,-1.67,78,,0.0,,221,1.9,2.1,999.0,114
Foster Weather Station,12/30/2015 11:00:00 AM,-1.39,72,,0.0,,220,2.9,3.9,998.6,113
Foster Weather Station,12/30/2015 12:00:00 PM,-1.0,68,,0.0,,263,1.8,2.2,997.6,128
Foster Weather Station,12/30/2015 02:00:00 PM,-1.17,66,,0.0,,278,1.4,2.1,997.6,80
Foster Weather Station,12/30/2015 03:00:00 PM,-1.5,67,,0.0,,302,3.0,3.6,998.0,38
Foster Weather Station,12/30/2015 04:00:00 PM,-1.67,68,,0.0,,274,4.8,5.1,998.3,10
Foster Weather Station,12/30/2015 05:00:00 PM,-1.89,70,,0.0,,241,1.7,2.3,999.0,0
63rd Street Weather Station,10/07/2018 12:00:00 AM,15.7,80,0.0,0.0,367.1,58,3.4,5.7,998.3,2
Foster Weather Station,10/07/2018 12:00:00 AM,14.89,75,,0.0,,70,1.6,2.1,997.6,0
63rd Street Weather Station,10/07/2018 05:00:00 AM,15.0,92,3.6,2.4,370.1,65,3.4,6.1,999.0,2
Foster Weather Station,10/07/2018 05:00:00 AM,14.39,83,,0.66,,45,3.5,5.1,998.3,0
Oak Street Weather Station,04/11/2020 12:00:00 AM,8.0,57,0.0,0.0,34.1,0,0.0,0.8,993.7,1
Oak Street Weather Station,04/11/2020 01:00:00 AM,7.2,63,0.0,0.0,34.1,349,0.7,1.0,993.6,1
Oak Street Weather Station,04/11/2020 03:00:00 AM,9.5,41,0.0,0.0,34.1,281,1.1,2.2,993.3,1
Oak Street Weather Station,04/11/2020 04:00:00 AM,8.6,46,0.0,0.0,34.1,293,1.9,3.3,993.3,1
Oak Street Weather Station,04/11/2020 05:00:00 AM,8.7,47,0.0,0.0,34.1,82,0.9,1.8,993.3,1
Oak Street Weather Station,04/11/2020 06:00:00 AM,9.0,48,0.0,0.0,34.1,0,0.0,0.8,992.9,1
Oak Street Weather Station,04/11/2020 07:00:00 AM,9.0,50,0.0,0.0,34.1,119,1.7,2.3,992.9,29
Oak Street Weather Station,04/11/2020 08:00:00 AM,9.9,49,0.0,0.0,34.1,100,1.3,1.8,993.2,212
Oak Street Weather Station,04/11/2020 09:00:00 AM,9.5,53,0.0,0.0,34.1,112,3.0,4.3,992.7,242
Oak Street Weather Station,04/11/2020 10:00:00 AM,9.9,53,0.0,0.0,34.1,110,4.1,5.4,992.3,537
Oak Street Weather Station,04/11/2020 12:00:00 PM,10.6,52,0.0,0.0,34.1,111,3.5,4.6,991.2,803
Oak Street Weather Station,04/11/2020 02:00:00 PM,11.4,52,0.0,0.0,34.1,116,2.9,4.5,988.9,593
Oak Street Weather Station,04/11/2020 03:00:00 PM,12.8,44,0.0,0.0,34.1,119,3.6,5.8,987.6,269
Oak Street Weather Station,04/11/2020 05:00:00 PM,11.9,49,0.0,0.0,34.1,72,1.1,2.5,986.5,68
Oak Street Weather Station,04/11/2020 06:00:00 PM,17.5,36,0.0,0.0,34.1,229,0.8,1.7,986.1,30
Oak Street Weather Station,04/11/2020 07:00:00 PM,16.8,37,0.0,0.0,34.1,85,0.6,1.2,985.4,1
Oak Street Weather Station,04/11/2020 08:00:00 PM,17.2,33,0.0,0.0,34.1,92,0.8,2.0,985.8,0
Oak Street Weather Station,04/11/2020 09:00:00 PM,15.6,44,2.4,0.4,34.5,258,2.0,4.1,987.7,0
Oak Street Weather Station,04/11/2020 10:00:00 PM,12.2,70,0.0,3.0,37.5,297,1.0,2.6,987.6,0
Oak Street Weather Station,04/11/2020 11:00:00 PM,11.5,73,1.8,0.9,38.4,77,1.4,2.6,987.6,0
Oak Street Weather Station,04/12/2020 12:00:00 AM,10.4,78,0.0,1.3,39.7,358,1.7,3.3,986.8,0
Oak Street Weather Station,04/12/2020 01:00:00 AM,10.6,75,0.0,0.0,39.7,94,1.7,4.4,986.0,0
Oak Street Weather Station,04/12/2020 02:00:00 AM,11.0,71,0.0,0.0,39.7,108,2.2,3.3,985.4,0
Oak Street Weather Station,04/12/2020 03:00:00 AM,11.1,68,0.0,0.0,39.7,59,1.5,3.0,984.9,0
Oak Street Weather Station,04/12/2020 06:00:00 AM,9.9,74,0.0,0.0,39.7,7,0.6,1.0,985.1,1
Oak Street Weather Station,04/12/2020 08:00:00 AM,10.0,74,0.0,0.0,39.7,118,4.2,5.1,984.9,135
Oak Street Weather Station,04/12/2020 09:00:00 AM,11.4,69,0.0,0.0,39.7,117,2.5,3.4,985.0,215
Oak Street Weather Station,04/12/2020 10:00:00 AM,10.4,75,0.0,0.0,39.7,72,0.9,1.5,984.8,299
Oak Street Weather Station,04/12/2020 11:00:00 AM,12.5,66,0.0,0.0,39.7,118,1.8,2.8,983.7,401
Oak Street Weather Station,04/12/2020 01:00:00 PM,13.7,63,0.0,0.0,39.7,112,4.1,5.0,982.0,554
63rd Street Weather Station,10/07/2018 06:00:00 AM,14.9,95,28.2,9.8,379.9,69,6.4,8.1,998.3,2
Foster Weather Station,10/07/2018 06:00:00 AM,14.5,84,,0.2,,48,3.5,3.8,998.0,0
63rd Street Weather Station,10/07/2018 07:00:00 AM,15.3,95,0.0,0.1,380.0,67,2.7,6.0,999.3,3
Foster Weather Station,12/30/2015 06:00:00 PM,-2.17,69,,0.0,,285,2.5,2.8,999.7,0
Foster Weather Station,12/30/2015 07:00:00 PM,-2.17,70,,0.0,,245,2.0,2.3,1000.0,0
Foster Weather Station,12/30/2015 08:00:00 PM,-2.0,70,,0.0,,253,1.7,2.0,1000.0,0
Foster Weather Station,12/30/2015 09:00:00 PM,-2.17,70,,0.0,,280,4.1,4.4,1000.0,0
Foster Weather Station,12/30/2015 10:00:00 PM,-2.06,69,,0.0,,264,1.5,2.5,1000.3,0
Foster Weather Station,12/30/2015 11:00:00 PM,-2.17,70,,0.0,,213,1.6,1.7,1000.0,0
Foster Weather Station,12/30/2015 12:00:00 AM,-1.06,72,,0.0,,279,2.4,2.8,998.3,0
Foster Weather Station,12/31/2015 01:00:00 AM,-2.28,70,,0.0,,229,2.8,3.5,1000.0,0
